GENE_SYMBOL,ctrl,ctrl,ctrl,mod,mod,mod
ZNF658,8.194668852,8.127378946,8.456979117,7.593241598,7.328245222,7.478734835
KIAA1407,6.330980615,6.63992443,6.79937395,6.470943279,6.145487923,6.24576971
ETNK1,8.76191917,8.558625647,8.421857387,8.612792107,8.505933391,8.32496158
POLR3G,6.143944061,6.313647253,6.164576255,6.091805284,5.984051854,6.078142863
SPDL1,6.790874219,6.727093673,7.216877334,6.921339235,6.790427435,6.859765307
LRRC4B,5.951450902,5.947649111,5.934162273,5.920343993,5.854262531,5.793579982
SREBF2,8.407604584,8.738591684,8.462984149,9.141222162,8.432312158,7.99952887
BLCAP,9.066648509,9.305789761,9.219184045,8.439537,8.667919942,8.314214141
DLL4,5.877025172,5.968008097,5.956238888,5.920343993,6.624382719,6.036675687
LYPD1,5.877025172,5.784298227,5.910578133,5.86384962,5.896738564,5.696199317
BTBD11,7.318800881,7.401080516,7.578404929,6.576208756,6.985898677,7.106454356
CCDC127,8.462984149,8.699267496,8.396760659,8.470987024,7.96779021,7.804181642
CRISP3,5.877025172,5.880002909,5.956238888,5.892581487,5.95378038,6.078142863
CCDC149,6.543617168,6.703755086,6.616842647,6.938512469,6.750673293,7.274893794
ZNF781,6.12561242,6.322481611,6.27504669,5.806894594,6.145487923,5.942095193
SBF2,7.328963239,6.969102614,7.082050012,7.943247308,7.683149922,7.505896481
GFRA3,9.763263332,9.595106901,8.450536654,8.173188051,9.790030735,9.394255936
MLF1,5.910166928,5.937125414,5.887437872,5.976870596,5.95378038,5.858247127
SLC22A16,6.330980615,6.306634344,6.793849252,6.44737822,6.569193542,6.734506207
SOCS1,7.876740477,8.214745756,7.820694023,8.042171294,10.12294904,7.909940126
GCNT3,5.920616216,5.926049911,5.956238888,5.83561703,5.95378038,5.924218326
CACNG8,6.572099034,6.306634344,6.07795982,6.203354703,6.258532103,6.184577553
PCDH9,5.910166928,5.892165119,5.934162273,5.877936662,5.896738564,5.858247127
C2orf43,6.982072588,7.25980364,7.145495354,6.810286823,7.103774713,6.465029678
INTS2,6.213916291,6.122716776,6.318768473,6.203354703,6.376912714,6.078142863
PRKCB,9.854591234,9.772379359,9.396933431,10.06057144,9.707081733,10.2176626
C11orf45,6.054150446,6.058919128,5.978244327,5.963523321,5.868231332,5.891332024
IMPG1,5.806526395,5.784298227,5.813432792,5.86384962,5.839941257,5.774956783
FNDC5,5.979812705,5.903158455,5.910578133,5.892581487,5.839941257,5.793579982
PGBD4,6.733034494,6.756174849,7.119363434,6.810286823,6.687370475,6.535775029
POTED,5.920616216,5.903158455,5.850981204,5.948517069,5.753876715,5.924218326
ADAMTS20,5.877025172,5.784298227,5.813432792,5.948517069,5.984051854,5.959157076
BRK1,13.24329163,13.46656986,13.43923084,13.36185949,13.08372328,13.40481303
DNMT3A,8.086215777,8.358647996,8.288566133,7.602878997,7.868632883,7.308618434
TLCD1,6.658262283,6.555892598,6.433901087,6.344815553,6.351746677,6.204920131
LYRM2,6.871359458,7.094560168,7.424820013,6.865220508,6.829042937,6.944983732
XKR3,6.135085967,6.337647119,6.556045929,6.049801559,6.429053733,8.543354965
ORC3,8.407604584,8.546428675,8.700020966,8.248750927,7.987657797,7.29852072
CIT,6.273475648,6.218601001,6.405347901,6.872468033,6.547456209,6.286867674
FCHO2,8.494069763,7.836821236,8.304129572,8.133571522,8.021903932,8.655880728
PPFIA4,5.920616216,5.977851966,6.050299239,6.217105764,6.032273723,5.996630517
TMEM14A,7.593455041,7.854347384,7.591671826,7.492556977,7.508026648,7.15742619
TRIM10,8.437647991,8.53846882,7.686835545,7.823835683,8.494286961,9.237972991
NOD2,10.61480381,9.906047681,10.59659642,10.75185424,10.4064457,10.14139828
BPHL,7.42785144,7.724440665,7.403066693,7.320658603,7.002405001,6.535775029
MT1E,6.161412354,6.090837995,6.114113827,6.255028288,6.363408641,6.286867674
MAP3K4,6.964175641,7.080680343,7.082050012,6.938512469,7.103774713,6.734506207
KAZALD1,5.877025172,5.903158455,5.887437872,5.806894594,5.812112834,5.959157076
SEC14L4,7.065373657,6.930559769,6.318768473,6.329699984,6.881760562,7.76442132
C6orf165,5.961408004,5.937125414,5.968205635,5.920343993,5.768165787,5.924218326
PPT2,7.55783553,7.491984645,7.628205852,7.760966909,7.29852072,7.229416111
FAM83H,7.50952042,6.851097398,6.762680813,7.062231049,7.002405001,7.771993919
R3HCC1,8.215910755,8.529003732,8.219081995,8.16519048,7.76234397,7.819179943
KCNK17,5.998694851,6.354116856,5.863283267,5.920343993,5.812112834,5.924218326
SYT12,5.920616216,5.947649111,5.934162273,6.135203261,5.896738564,6.036675687
IGF2,6.017523953,5.914957042,5.887437872,5.948517069,5.924896962,5.959157076
PDGFRB,6.390488103,6.04231569,6.486610712,6.647304014,6.258532103,6.286867674
TNFAIP2,14.22281317,14.01258233,14.87949638,14.37649574,14.33579463,14.35683349
ADD2,5.998694851,6.04231569,5.921976559,5.920343993,6.080398479,6.036675687
PEX6,9.352943515,9.899062289,8.304129572,8.774681134,9.359553453,8.336190854
ODF4,6.282002587,6.067149736,6.155757603,5.963523321,6.064226621,5.996630517
MROH8,6.027795111,6.194376668,6.304054379,6.164001516,5.924896962,6.036675687
SLC17A1,5.877025172,5.892165119,5.78814491,5.906254625,5.839941257,5.826203158
ATXN7L3,8.414953907,8.43710697,8.219081995,8.548841112,8.444946773,8.439964357
HIST1H3G,11.40094307,10.80148145,11.20053564,11.94940908,11.67926612,11.763729
SPRR4,6.282002587,5.926049911,5.887437872,5.976870596,5.984051854,5.942095193
PCDHGA2,7.535469681,7.341953856,6.743343572,7.243493498,7.447490519,7.340136091
B3GALT4,11.32075341,11.28313755,11.23091722,11.93960308,11.08911797,11.26525964
TMEM55A,10.06866983,9.462299196,10.52355004,9.621187119,10.17490338,10.41622825
C9orf116,6.430631508,6.346158845,6.304054379,6.503246262,6.245525259,6.163311527
CUL4B,8.200166405,7.737817012,8.241959252,8.173188051,8.325790435,8.761078597
SUV39H1,6.594153732,6.887586012,6.841388937,6.938512469,6.687370475,6.482905649
SLC35F3,6.213916291,6.456371772,6.743343572,6.049801559,6.467034636,6.286867674
UROC1,6.108807877,5.903158455,5.910578133,6.035419353,5.896738564,5.858247127
KIAA0825,6.017523953,5.947649111,6.041940375,6.020670127,6.047061249,6.184577553
MYO7A,6.282002587,6.26202743,6.07795982,6.229628833,6.258532103,6.342861747
OR5V1,7.480616999,7.619103677,7.072618653,7.213409632,7.837812528,7.862074865
SLC25A45,8.893464015,8.690040336,8.659993292,9.189187379,9.374056678,9.023003765
USP22,9.128132412,9.117073441,8.928808046,8.796834528,8.793080661,9.302735164
IER3,10.22589511,9.501858476,10.41872529,9.602199076,10.47766358,10.21430436
APOM,7.258431291,7.209265212,7.553289068,7.833481882,7.21443694,7.588109482
TRIM17,5.877025172,5.926049911,5.956238888,5.920343993,5.812112834,5.891332024
POLH,6.179894579,6.218601001,6.318768473,6.315770368,6.402792562,6.078142863
PPIC,5.723935248,5.758071446,5.825985187,5.920343993,5.95378038,5.793579982
WDR63,5.971165449,5.926049911,5.968205635,6.035419353,5.924896962,5.907765895
KLHDC1,6.170196613,6.194376668,6.512441133,5.963523321,6.113459092,5.996630517
KCNQ2,5.830845335,6.049739337,5.898674442,6.064226621,5.984051854,5.793579982
NSMCE2,7.216697219,7.382216273,7.842022429,7.740527576,7.556752253,7.743367718
C4B,9.346961604,7.808150481,7.641375607,8.757963733,7.944971274,7.757818476
FAM189A2,5.877025172,5.880002909,6.020955803,5.86384962,5.911194721,5.826203158
FERD3L,5.85468998,5.903158455,6.020955803,5.948517069,6.080398479,5.942095193
CABLES1,6.205339153,6.210051752,6.07795982,6.292610591,5.984051854,6.078142863
VWA7,9.992117932,9.920894035,9.369352716,9.869262217,10.21321098,10.431849
HS6ST3,5.85468998,5.880002909,5.863283267,5.83561703,5.868231332,5.663243724
ARHGAP20,5.910166928,5.880002909,5.934162273,5.948517069,6.032273723,5.924218326
FBXO36,6.072090164,6.058919128,6.147001052,6.006922777,6.130268705,5.826203158
HLA-DMA,11.04415549,11.99952064,11.71604377,11.0536801,10.73943404,9.749583324
FAM169A,8.025277927,7.973771069,7.6130421,6.888890894,7.720048672,7.29852072
TDRD10,5.971165449,5.926049911,5.910578133,6.304967015,5.924896962,5.891332024
RXRA,13.00770396,12.79374191,12.86866149,13.46462314,12.51438137,13.46953198
COL11A2,6.264093752,6.090837995,6.304054379,6.329699984,6.174483166,6.119222454
SGCG,5.830845335,5.844109082,5.863283267,5.761190782,5.868231332,5.774956783
PCDH12,5.898674442,5.926049911,5.887437872,6.006922777,5.95378038,5.874076417
HMGA1,9.952145265,10.21067741,10.11203263,9.965836817,9.075507761,8.784959565
NTNG2,11.45115185,10.91790853,10.4180732,12.75712194,12.24170294,11.9623897
FANCE,9.628608248,10.15901262,10.04984172,9.38460335,9.355871724,8.975166224
CREB3,7.593455041,7.827714606,7.705400249,8.01417585,7.381153436,7.569416111
FAM171B,5.830845335,5.903158455,5.838429243,6.020670127,5.939881055,5.959157076
SERINC5,8.061417404,7.808150481,7.881502848,7.593241598,7.664680815,7.461157716
FAM81A,5.877025172,5.903158455,5.999661492,5.83561703,5.924896962,5.826203158
ETV7,7.151915186,6.840849655,6.732724468,8.375296968,10.04217624,7.461157716
FHL5,5.888273219,5.947649111,5.990549395,5.849373485,5.896738564,5.793579982
VTA1,6.847701495,6.969102614,7.136031528,7.017197986,6.872731853,6.829985242
MXD4,9.416820111,10.00508211,9.173989337,9.035574778,8.972444401,9.025414426
CGA,5.877025172,5.784298227,5.733494189,5.86384962,5.812112834,5.793579982
PHC2,13.2618052,12.49987951,13.14002301,14.14770912,13.47141639,14.12787339
SLC25A16,7.505896481,7.437858931,7.502843048,7.308228364,7.434062112,7.319265536
SS18L1,6.430631508,6.437210842,6.940091048,6.556943686,6.505017318,6.499287593
PRSS35,5.85468998,5.98821365,6.095366565,5.86384962,5.95378038,5.826203158
POU2F1,8.570416792,8.35707117,8.520228538,9.667637442,9.485977306,9.210711309
SLC25A48,5.998694851,5.98821365,5.999661492,6.091805284,6.080398479,6.078142863
YIPF4,8.194668852,7.565526344,8.257074548,8.193331671,8.021903932,8.782176804
ZNF354C,5.998694851,6.090837995,6.212610734,5.976870596,5.924896962,5.840552812
ERCC6L2,6.913632976,6.910552614,7.22427033,6.856763244,7.010068313,6.799262923
TCF20,8.071351184,7.686835545,7.93452905,8.309596465,8.481046841,8.963302734
RANBP9,8.656524408,8.406766783,8.672503585,8.661368332,8.321280602,8.4107087
RHOV,5.961408004,5.926049911,5.850981204,6.035419353,5.95378038,5.924218326
EGFL8,7.772917682,7.24383348,7.636101402,6.759602698,7.010068313,6.670757187
C19orf25,9.54532717,9.813083696,9.680971009,9.195683264,9.106482516,9.233193343
PKHD1,5.830845335,5.784298227,5.78814491,5.714446465,5.796401118,5.793579982
CCDC142,9.321746103,9.650993986,9.541435435,9.020902534,8.589600267,8.579103031
SHANK2,5.865830106,5.903158455,5.813432792,5.892581487,5.825803519,5.858247127
EXOC3L1,8.264358748,7.937071015,7.62413735,8.187023193,9.018992915,9.090817483
ARHGAP39,6.188002099,6.322481611,6.221200129,6.177333808,6.272276245,6.324643203
PIFO,6.636945428,6.668043926,6.53916966,6.647304014,6.750673293,7.026665544
SNX3,12.38108769,12.46258717,12.24788831,12.52516404,12.04092055,12.63890567
CRYBB2,6.726432069,6.46859471,6.940091048,6.666624519,6.49284866,6.394707409
PPIL4,7.785994082,7.960568714,7.484040161,7.95242917,7.919829447,7.751003505
RBMS2,8.226862785,7.967938388,7.572299497,7.522278748,8.362103442,8.256737672
BRD4,7.41509574,7.351841438,7.286187951,8.136584637,8.272739675,8.489684502
SPAG11B,5.830845335,5.926049911,5.978244327,5.934802557,5.95378038,5.942095193
C6orf62,12.45037524,12.29669194,12.89941667,12.53600414,12.74916834,12.6330716
GRK7,5.9419611,5.784298227,5.813432792,5.83561703,5.782913898,5.793579982
IL23R,5.979812705,6.107612838,6.114113827,5.86384962,6.080398479,5.826203158
SUFU,6.913632976,7.268170884,6.980376096,7.123448777,7.002405001,6.799262923
GMCL1P1,6.027795111,6.067149736,6.095366565,6.049801559,5.984051854,6.163311527
PPP4R4,5.898674442,5.903158455,6.205367084,5.83561703,5.854262531,5.826203158
CRYBA1,6.415137878,6.490191656,6.556045929,6.217105764,6.015422684,6.266879939
DONSON,6.445771379,6.383839782,6.696401055,6.694392505,6.285335884,6.163311527
TSPAN17,6.739336805,7.132275558,6.885356283,6.955085082,6.645617048,6.734506207
MED11,9.123144002,9.212095038,9.334549408,8.796834528,8.785295939,9.222399861
HTR5A,5.920616,5.968008,5.887438,5.892581,5.95378,5.942095
CCK,5.941961,6.025139,5.978244,6.006923,6.145488,5.959157
ARMC6,9.820554,9.889488,9.868799,9.49919,9.805987,9.631841
TRIM14,7.053476,7.066343,6.969958,7.814289,7.471019,6.619339
DEFB106B,5.85469,5.880003,5.813433,5.86385,5.868231,5.891332
GIMAP5,10.88395,11.18984,11.10593,10.00366,10.49815,9.064017
TRIO,7.661834,8.164314,7.738763,8.696905,8.309382,7.804182
KRT222,5.752348,5.729072,5.788145,5.86385,5.882346,5.79358
SPDYE1,5.941961,6.025139,6.07796,5.992622,5.924897,5.942095
MTUS2,5.877025,5.988214,5.956239,5.920344,6.080398,6.078143
SEL1L3,9.11246,9.659702,9.529521,9.707747,9.333665,8.3415
ZYG11B,7.141472,6.862371,7.072619,7.552587,7.255993,7.902448
CCDC37,6.125612,5.729072,5.813433,5.806895,5.812113,5.808955
MAST3,10.56945,10.22429,10.27564,10.02213,10.1358,10.80687
AOC3,7.928916,7.031746,8.418452,7.541611,7.678399,8.543355
ZNF45,6.858753,6.938512,7.072619,6.482353,6.569194,6.26688
POLR2J,10.29546,10.32982,9.789043,10.17269,10.09047,10.04019
AHNAK,9.207675,9.743506,9.660158,9.07038,9.503024,9.415897
SHFM1,9.040288,9.80003,9.98669,9.09584,9.815487,9.025414
MITF,6.282003,6.329623,6.399745,6.888891,6.376913,6.552559
ARHGEF11,7.094108,7.09009,7.320581,8.149947,7.603822,7.883293
FLJ20712,5.979813,6.138015,6.059846,5.920344,5.868231,6.20492
PAX9,6.810287,6.773384,6.648085,6.872468,6.750673,7.132099
GGCT,8.867982,9.096977,9.368156,8.929421,8.729628,8.143635
SH3BP5L,10.68152,10.29943,10.15962,11.05821,10.36655,11.06774
CLDN8,5.86583,5.758071,5.838429,5.86385,5.984052,5.840553
GIMAP1,11.44356,11.87293,12.01211,11.41182,11.56261,10.29501
GORASP1,6.415138,6.346159,6.433901,6.459537,6.376913,5.996631
ART5,5.941961,5.880003,5.850981,5.934803,6.015423,6.163312
TSSK1B,5.910167,5.903158,5.910578,5.920344,5.984052,6.036676
PROCA1,7.019487,7.157931,7.313732,7.377886,7.06854,6.999799
NFE2L3,7.258431,7.016832,7.6065,6.447378,7.447491,6.46503
SPATA31E1,5.86583,5.83298,5.934162,5.892581,5.924897,5.959157
JMJD1C,8.86018,8.011415,8.807132,8.057454,8.966643,8.99478
FAM220A,8.11137,8.2213,8.738756,8.252128,7.9253,8.065124
NCF1,14.06658,13.07212,13.39186,13.98516,13.77532,14.63925
ZNRF3,5.877025,5.947649,5.910578,5.776537,5.724169,5.924218
IL22,5.920616,5.903158,5.838429,5.835617,5.999275,5.728528
FGF19,5.830845,5.856327,5.788145,5.892581,5.924897,5.79358
SPPL3,7.552521,7.467518,7.42839,8.234643,7.814674,8.251107
TLL1,5.888273,5.856327,5.863283,5.920344,6.015423,5.891332
SRRM3,9.27801,8.776327,7.811705,8.101424,9.336792,9.298794
MT1L,11.35476,11.21449,10.77378,12.70627,13.36186,11.00424
M1AP,5.979813,5.903158,5.934162,5.892581,5.924897,6.226054
PIWIL4,6.926702,7.196015,7.249276,8.366325,7.240634,7.308618
STK31,5.877025,5.903158,5.910578,5.934803,5.782914,5.774957
PDIA4,8.011519,8.238783,8.351807,9.960369,9.095214,8.18667
AGR3,5.920616,5.903158,5.934162,5.934803,5.924897,5.996631
CDKN1C,11.0054,10.97559,10.94311,9.193425,11.21539,10.58814
HIST1H2AD,13.07139,12.03599,12.35174,13.92345,13.33809,13.99195
EZH1,10.2398,10.28994,10.37265,9.758346,9.733116,9.946611
TTC21A,8.149642,8.086898,8.163049,8.490476,9.104788,6.859765
STEAP2,5.723935,5.86802,5.863283,5.920344,5.812113,5.79358
SND1,10.98029,11.50315,11.14284,11.50241,11.09306,10.43996
UNC5CL,6.430632,6.430942,6.634977,6.556944,6.285336,6.324643
PTF1A,6.036613,5.968008,5.863283,5.920344,5.924897,5.907766
HORMAD2,6.017524,5.914957,5.887438,6.006923,5.984052,5.924218
REXO1L1P,5.910167,5.903158,5.921977,5.877937,6.015423,6.078143
AFTPH,10.07547,10.24387,10.02376,10.24304,10.02856,10.43996
SPHKAP,5.898674,5.937125,5.838429,5.934803,5.868231,5.858247
C7orf62,5.85469,5.914957,5.863283,5.806895,5.95378,5.924218
PPP1R3E,7.277287,7.612905,7.624137,7.225855,7.192765,6.88769
IGFBP1,5.792539,5.937125,5.87499,5.835617,5.924897,5.761115
ZMYM6,6.399305,6.443595,6.61036,6.616213,6.339786,6.286868
CAMK2B,5.830845,6.007179,5.934162,5.892581,5.95378,5.996631
AKIRIN2,8.980497,8.504635,8.44786,9.537028,9.250151,9.948575
MRPS24,11.82661,12.2733,12.30816,12.22726,11.65963,11.13131
TMEM44,6.179895,6.24139,6.29668,6.49294,6.080398,7.393341
CHCHD4,8.486602,8.60373,9.092865,8.79184,8.529238,7.972976
KLHL34,6.995412,6.437211,6.799374,6.636345,7.051861,6.499288
MGAM,9.125172,7.95193,8.517498,9.632036,9.482864,10.74249
NCOA2,6.706067,6.543286,6.447662,6.749563,6.932198,7.053476
HKR1,7.338583,7.535647,7.419063,7.174234,6.949293,6.499288
SPTY2D1,7.031258,6.91558,7.39936,7.069615,7.214437,7.308618
TMEM139,6.108808,6.033784,6.07796,6.064227,6.047061,5.959157
HBS1L,6.475722,6.456372,6.486611,6.35598,6.174483,6.163312
GNPNAT1,7.376919,7.54338,7.756294,7.167239,7.185888,6.653009
CLEC2L,6.143944,5.880003,5.838429,6.064227,5.882346,6.078143
BRAF,7.799416,7.900742,7.653239,8.193332,8.116533,8.761079
FGF17,6.036613,5.977852,6.020956,6.135203,5.95378,6.119222
HOXD9,6.135086,6.090838,6.106237,6.189584,6.339786,6.324643
ZNF232,7.047755,7.288194,7.327963,6.921339,6.881761,6.324643
ST6GAL2,5.85469,5.83298,5.87499,5.849373,5.839941,6.016569
NKD1,5.998695,6.042316,6.04194,6.091805,6.203215,6.20492
FUK,8.985523,9.291452,9.181562,9.143396,8.781887,8.07188
CCDC140,5.841883,5.914957,5.910578,6.148658,5.868231,6.119222
DDIAS,6.651267,7.196015,6.998913,7.116381,6.967325,7.182472
WFIKKN2,5.806526,5.83298,5.838429,5.86385,5.896739,5.907766
GTF3C3,8.149642,8.56093,8.705324,8.03452,7.944971,7.205807
SSH1,9.014401,8.311142,8.455254,9.475098,8.468289,9.564243
TMEM67,5.877025,5.92605,6.114114,5.86385,5.924897,5.942095
GALNTL5,5.806526,5.856327,5.773149,5.892581,5.812113,5.840553
RNF133,5.961408,5.856327,5.799439,5.835617,5.839941,5.840553
BOD1L1,9.182566,8.636736,9.447684,9.127771,9.153246,9.569757
PRKAR2B,9.849073,8.327312,8.327787,9.751495,9.843305,10.82247
KAL1,5.752348,5.83298,6.106237,6.119815,5.782914,5.891332
CPSF4,8.738674,9.202419,8.940215,8.700021,8.5355,8.143635
KCNQ1,11.4959,11.52949,11.23595,12.04283,11.13332,11.25051
FOSB,6.222857,6.007179,6.333155,6.177334,6.145488,5.996631
EXOC8,8.065254,7.572516,8.324184,7.517551,7.914543,8.314214
ICA1L,5.888273,5.758071,5.813433,5.892581,5.782914,5.826203
ZBTB3,9.308623,9.312758,9.453275,9.286048,8.955797,8.579103
CEP128,6.341058,6.555893,6.80414,6.76878,6.272276,6.20492
LRRC27,5.910167,6.06715,5.956239,5.976871,5.95378,5.942095
ELP3,7.975312,8.041796,8.129382,8.54585,8.38343,7.523265
LYSMD1,6.357992,6.615372,6.486611,6.636345,6.467035,6.782979
ITGB2,8.410333,8.298446,8.078292,8.923385,8.839462,9.104264
DCTN6,7.381376,7.713642,8.050871,7.744377,7.648696,7.832659
CHRND,6.036613,6.033784,6.059846,6.119815,6.064227,6.142165
HEYL,5.920616,5.968008,5.863283,5.948517,6.080398,5.858247
CHST5,6.677981,6.517917,6.493261,6.535775,6.580996,6.63591
MTERF3,7.548541,7.491985,8.240011,7.522279,7.648696,6.872714
SPATA19,6.445771,5.968008,5.910578,5.948517,5.95378,5.907766
ATP4A,5.752348,5.856327,5.838429,5.835617,5.911195,5.858247
TMEM257,5.806526,5.808808,5.825985,5.892581,5.911195,5.959157
INTS8,7.318801,7.737817,7.473688,7.833482,7.531888,7.550565
HEATR9,6.036613,6.145575,6.212611,6.064227,6.047061,6.078143
HAPLN4,6.125612,6.322482,5.978244,6.006923,6.080398,5.942095
BIN3,10.40962,10.12392,10.24969,10.02077,10.02253,10.07686
MORN4,5.979813,6.025139,6.114114,5.976871,5.984052,5.826203
RSPO2,5.779991,5.729072,5.773149,5.892581,5.924897,5.907766
ATP13A4,5.998695,5.988214,5.956239,5.906255,6.015423,5.959157
ZFHX4,5.85469,5.808808,5.863283,5.761191,5.924897,5.891332
DCSTAMP,5.779991,6.007179,5.934162,5.948517,5.95378,6.036676
CTRB1,5.830845,5.937125,5.788145,5.835617,5.984052,5.840553
HIST1H4A,6.04544,6.007179,6.122717,6.203355,5.868231,6.394707
PSKH2,5.990355,5.880003,5.956239,6.035419,6.080398,6.078143
KBTBD8,6.161412,6.322482,6.56826,6.006923,6.203215,6.119222
PLEKHA6,6.009676,6.058919,6.059846,5.963523,6.047061,5.996631
FAM69B,7.856163,7.95193,7.190354,8.763082,7.06854,7.917035
YIPF6,9.709144,9.537361,9.493651,9.850905,9.741406,9.985855
CRIPAK,8.620668,8.379648,8.687768,8.696905,8.557412,8.044281
PRR15,6.690966,6.851097,6.685129,6.865221,6.68737,7.298521
C14orf80,7.258431,7.441314,7.524217,7.448671,7.025654,6.499288
SPOCD1,8.144756,6.80078,6.917253,9.124588,8.595873,9.59296
EIF3E,12.01407,12.38778,12.92266,11.00012,11.9359,11.42596
RBMS1,12.20023,11.88643,12.22612,12.23601,12.2681,12.4096
ZHX1,6.587354,6.550054,7.053507,6.714471,6.761276,6.46503
MYBL1,9.345518,9.795769,10.44527,8.347118,8.758806,7.623458
SULF1,5.85469,5.856327,5.788145,5.86385,5.782914,5.79358
0,6.381913,6.715099,6.885356,6.785952,6.311729,6.286868
ARF4,10.5879,10.56797,10.76421,10.90243,10.37096,10.18666
ND2,13.00161,12.66532,12.05745,11.46721,12.82179,12.58702
ZNF645,6.05415,6.042316,6.012744,5.992622,6.113459,6.142165
CAMKK1,7.950964,8.119834,7.530529,7.919608,7.556752,9.142616
MR1,8.329242,8.226161,8.488314,9.029427,8.884631,8.588391
CALB1,5.85469,5.770206,5.863283,5.86385,5.95378,5.996631
CRTAC1,5.898674,5.880003,5.813433,6.006923,5.984052,5.959157
HMGXB4,6.982073,7.188235,7.636101,7.552587,7.207467,6.999799
TEX37,6.322842,6.153327,6.067918,6.177334,6.416393,6.342862
ZPLD1,5.888273,5.92605,5.838429,5.934803,5.924897,5.826203
CCDC117,7.990708,7.831294,8.490602,7.779799,7.75174,7.523265
RTN4RL1,7.91908,7.374387,6.847379,6.785952,8.048288,8.023885
KCTD9,8.248656,8.551903,8.676519,8.34414,8.284024,8.034889
UNC79,5.888273,5.86802,5.863283,5.920344,6.015423,6.078143
CT83,5.941961,5.880003,5.887438,5.920344,6.015423,5.891332
PMM2,8.017282,8.435298,8.52839,8.217075,8.625977,8.051182
NAPRT,8.462984,8.45631,7.750812,8.774681,8.230367,8.319146
TAF2,6.7847,6.773384,7.167052,7.181777,6.967325,6.859765
PPIL2,7.907281,8.195175,8.355675,8.265699,7.987658,7.606289
CRACR2B,8.931174,9.352695,9.44887,8.087383,8.610495,8.703955
FAM49B,11.87341,11.19344,12.17709,11.9682,12.11784,12.24697
MRGPRF,5.877025,5.903158,5.934162,5.877937,5.924897,5.959157
CCDC125,9.807294,9.516228,10.02008,10.35474,10.31189,11.24367
CHMP4C,5.830845,5.880003,5.921977,5.835617,5.896739,5.942095
N4BP1,9.882917,9.487351,9.225247,9.764446,9.915362,9.819605
SLC25A40,7.348873,7.157931,7.149609,7.578351,6.949293,7.702148
EXT1,6.7847,6.573312,6.622585,7.563131,6.654646,6.60194
GPR124,6.475722,6.969103,6.259501,6.888891,6.516026,6.394707
GREM1,5.951451,5.947649,5.761647,5.892581,5.812113,5.858247
FBLN1,6.415138,6.322482,6.289241,6.3297,6.558431,6.163312
RXFP1,6.05415,5.880003,5.863283,5.892581,5.984052,5.874076
DNAJC14,8.58323,8.695773,8.85139,8.672625,8.595873,8.29312
SETD9,6.739337,6.354117,7.101465,6.636345,6.258532,6.63591
KRTCAP3,6.273476,6.291585,6.433901,6.203355,6.467035,6.163312
C4orf33,7.702178,7.929567,8.103022,8.917029,8.519476,7.948547
PRDM12,5.910167,5.795882,5.910578,5.948517,5.812113,5.874076
GZF1,6.847701,6.819787,6.82574,6.994442,6.645617,6.670757
OR7E91P,6.179895,6.42371,6.281685,6.203355,6.326468,6.24577
PHYHIP,5.877025,5.92605,5.898674,5.86385,5.95378,5.826203
SPTLC1,8.520105,8.31666,9.076951,8.507769,8.494287,8.990061
HEATR5A,7.420159,7.49666,7.934529,7.181777,7.051861,6.872714
FREM1,6.143944,5.92605,5.978244,6.035419,6.145488,6.163312
MLANA,5.941961,5.92605,5.813433,5.976871,5.882346,5.907766
HTR2C,5.779991,5.880003,5.850981,5.948517,5.868231,5.858247
ZNF529,7.677282,7.854347,7.988875,7.159922,7.240634,6.569107
SIT1,9.050344,9.44197,9.203101,8.066224,8.424439,8.010024
P2RX5,8.579486,9.253927,8.884208,9.294685,8.333829,7.771994
SPRTN,6.498809,6.580264,6.925482,6.676491,6.624383,6.359799
PODNL1,5.779991,5.957964,6.304054,6.049802,5.911195,6.163312
RGS4,5.723935,5.903158,5.838429,5.892581,5.924897,5.891332
SPG7,9.057862,9.451012,9.408328,8.861448,8.709534,8.314214
HEMGN,9.569485,8.573266,7.700147,8.091212,10.14042,10.25466
HSD17B3,5.920616,5.977852,6.050299,5.86385,5.984052,6.078143
C9orf40,6.958967,7.00173,6.917253,6.955085,7.025654,7.478735
GPR62,6.341058,6.090838,5.934162,6.091805,6.015423,5.907766
PTMA,11.88821,12.21017,12.70228,12.18016,11.62778,11.53176
ITSN2,8.155798,8.100313,8.270726,8.350923,8.159565,8.624072
CAST,11.00886,11.20212,11.48058,11.84062,11.16565,11.5819
TXLNB,6.161412,6.376913,6.473079,6.091805,6.272276,5.959157
SOX1,5.806526,5.758071,5.838429,5.849373,5.812113,5.79358
ZNF439,6.644876,6.744267,7.254009,6.148658,6.416393,6.016569
STT3B,8.029102,8.031041,8.126288,8.014176,7.868633,7.962264
LFNG,10.0931,9.881259,9.138328,9.48793,10.05957,9.829137
VLDLR,6.161412,6.058919,6.07796,6.064227,6.326468,6.915888
S100A8,15.84002,15.66411,16.43686,16.38597,16.72455,17.70401
CARD10,6.349575,6.38384,6.573874,6.414389,6.232153,6.078143
CDKN2A,8.803059,8.65829,7.918893,8.581112,8.924293,8.982902
HN1L,8.516091,8.986945,9.072096,8.858503,8.512168,7.972976
RAB42,5.86583,5.892165,5.813433,5.948517,5.839941,5.891332
ILF3,6.810287,7.036762,7.031967,7.017198,7.002405,6.482906
